Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Precision,Accuracy,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,ImADA2_SVM,20,5000,1,0.95,0.35,0.5766281297335397,0.4375,0.5833333333333334,0.85,0.65,"[[95  5]
 [13  7]]","[0.2516059027777778, 0.4830666480609101, 0.48592670772248464, 0.5022685164270642, 0.5019272112492736, 0.49968348505851534, 0.5000518470603325, 0.49999150349894816, 0.5000013922768666, 0.49999977185230043, 0.5000000373857207, 0.4999999938737385, 0.5000000010038879, 0.49999999983549664, 0.5000000000269565, 0.49999999999558264, 0.5000000000007242, 0.49999999999988115, 0.5000000000000193, 0.49999999999999667]","[0.5450328608301994, 0.033879660642167964, 0.028154020948463417, -0.0045370639856164695, -0.0038544415865535576, 0.000633029967526663, -0.00010369412103656846, 1.699300210528971e-05, -2.7845537331313487e-06, 4.5629539920389683e-07, -7.477144146696568e-08, 1.2252522957090266e-08, -2.00777572748717e-09, 3.290067106559449e-10, -5.3913096212519e-11, 8.834710740679093e-12, -1.448396957928077e-12, 2.376987495721895e-13, -3.8635761256956943e-14, 6.661338147750895e-15]"
0.2,ImADA_12_SVM,20,5000,1,0.57,0.8,0.6752777206453653,0.40506329113924056,0.2711864406779661,0.6083333333333333,0.6850000000000002,"[[57 43]
 [ 4 16]]","[0.20811631944444445, 0.7847303017062114, 0.39183022193290057, 0.5402310396961864, 0.43466085087433304, 0.5511312899824207, 0.45740450106259695, 0.534114020432963, 0.48573445307213925, 0.5266663166191629, 0.45723015107664744, 0.5263697458551414, 0.4820907887646205, 0.4886587199542973, 0.5281993447374465, 0.4830371558426775, 0.4889938512220446, 0.5265868754687926, 0.4843525152332538, 0.5038685810307789]","[0.6681586807765046, -0.6467242206821736, 0.21981272228471802, -0.08063639812307949, 0.1314298705803499, -0.10262130846123704, 0.08539799137527665, -0.06833420621581666, 0.028538839297604653, -0.05338328562080979, 0.0857492510654224, -0.052788470966241334, 0.03583375213335196, 0.02268645134065981, -0.05645860173768817, 0.03393871292689749, 0.02201585387855713, -0.05322395146360066, 0.031305192045997444, -0.007737316458759766]"
0.2,ImADA1_WSVM,20,5000,1,0.55,0.95,0.722841614740048,0.45238095238095244,0.296875,0.6166666666666667,0.75,"[[55 45]
 [ 1 19]]","[0.14583333333333334, 0.4995121951219512, 0.5720582652377472, 0.473000680102575, 0.5030720816862428, 0.5137325020454031, 0.4999999999999998, 0.49999999999999983, 0.5000000000000001, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5, 0.5000000000000001, 0.49999999999999994, 0.49999999999999983, 0.5000000000000002, 0.5000000000000001, 0.4999999999999998, 0.5000000000000001]","[0.8838309588244972, 0.0009756100656308747, -0.14512689795711725, 0.05405121584170725, -0.006144240689815569, -0.027471913077730538, 4.440892098500624e-16, 4.440892098500624e-16, -2.2204460492503136e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 0.0, -2.2204460492503136e-16, 1.1102230246251564e-16, 4.440892098500624e-16, -4.440892098500628e-16, -2.2204460492503136e-16, 4.440892098500624e-16, -2.2204460492503136e-16]"
0.2,ImADA2_WSVM,20,5000,1,0.91,0.5,0.6745368781616021,0.5128205128205129,0.5263157894736842,0.8416666666666667,0.705,"[[91  9]
 [10 10]]","[0.2516059027777778, 0.4206891109935264, 0.44471631263155603, 0.4141211337551239, 0.5404965524777706, 0.4632544228021982, 0.5065766750530546, 0.4890873058708944, 0.5030728507365669, 0.49888605190903623, 0.4999013015971575, 0.5001083304814089, 0.499975060889017, 0.5000080556752542, 0.5000011651817557, 0.49999897293457823, 0.5000001970523394, 0.499999944836629, 0.4999999875120932, 0.500000009461165]","[0.5450328608301994, 0.15997258378339435, 0.11102127619683119, 0.17347726533834662, -0.08117090706404767, 0.07362389215240628, -0.013154108741276585, 0.021828854739254437, -0.006145778848544935, 0.0022278998680086435, 0.00019739680824890763, -0.00021666096620799052, 4.987822200741614e-05, -1.6111350509792694e-05, -2.3303635114787613e-06, 2.054130843586114e-06, -3.941046788895942e-07, 1.1032674200489065e-07, 2.4975813681814302e-08, -1.892232995016272e-08]"
0.2,ImADA_12_WSVM,20,5000,1,0.55,0.95,0.722841614740048,0.45238095238095244,0.296875,0.6166666666666667,0.75,"[[55 45]
 [ 1 19]]","[0.20811631944444445, 0.8184438586554876, 0.3385946628323173, 0.7948644159933156, 0.3383511457648682, 0.5740907149043788, 0.4774983650676553, 0.5034506815368994, 0.4994549635166344, 0.5000856913531186, 0.4999865176762897, 0.5000021210101244, 0.4999996663212416, 0.5000000524944207, 0.4999999917415619, 0.5000000012992198, 0.49999999979560633, 0.5000000000321554, 0.49999999999494116, 0.5000000000007957]","[0.6681586807765046, -0.7529199396778553, 0.334781581448573, -0.6772502041357149, 0.3353253672682722, -0.1492805229637024, 0.045033688459174714, -0.006901472644838863, 0.0010900733984946336, -0.00017138270791524358, 2.6964647427224453e-05, -4.242020248869376e-06, 6.673575168589145e-07, -1.049888413743604e-07, 1.6516876260338616e-08, -2.59843969239344e-09, 4.0878733714664697e-10, -6.43107789285727e-11, 1.011768446791161e-11, -1.591393683500232e-12]"
0.2,WSVM,20,5000,2,0.94,0.35,0.5735852159879994,0.4242424242424242,0.5384615384615384,0.8416666666666667,0.6449999999999999,"[[94  6]
 [13  7]]",None,None
0.2,ADA_WSVM,20,5000,2,0.95,0.25,0.48733971724044817,0.3333333333333333,0.5,0.8333333333333334,0.6,"[[95  5]
 [15  5]]","[0.16458333333333336, 0.3538621799930554, 0.34743351916731946, 0.42522768546163975, 0.5000000000000002, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.8122567874197738, 0.30105265470866366, 0.31516984269334986, 0.15067461584636194, -4.440892098500628e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_SVM,20,5000,2,0.67,0.95,0.7978095010715277,0.5277777777777778,0.36538461538461536,0.7166666666666667,0.8099999999999998,"[[67 33]
 [ 1 19]]","[0.19399999999999995, 0.4570889079327724, 0.4952455950047372, 0.4999999999999998, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.7121127917216502, 0.08603382648693514, 0.00950909659357998, 4.440892098500624e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_SVM,20,5000,2,0.95,0.35,0.5766281297335397,0.4375,0.5833333333333334,0.85,0.65,"[[95  5]
 [13  7]]","[0.2516059027777778, 0.4830666480609101, 0.48592670772248464, 0.5022685164270642, 0.5019272112492736, 0.49968348505851534, 0.5000518470603325, 0.49999150349894816, 0.5000013922768666, 0.49999977185230043, 0.5000000373857207, 0.4999999938737385, 0.5000000010038879, 0.49999999983549664, 0.5000000000269565, 0.49999999999558264, 0.5000000000007242, 0.49999999999988115, 0.5000000000000193, 0.49999999999999667]","[0.5450328608301994, 0.033879660642167964, 0.028154020948463417, -0.0045370639856164695, -0.0038544415865535576, 0.000633029967526663, -0.00010369412103656846, 1.699300210528971e-05, -2.7845537331313487e-06, 4.5629539920389683e-07, -7.477144146696568e-08, 1.2252522957090266e-08, -2.00777572748717e-09, 3.290067106559449e-10, -5.3913096212519e-11, 8.834710740679093e-12, -1.448396957928077e-12, 2.376987495721895e-13, -3.8635761256956943e-14, 6.661338147750895e-15]"
0.2,ImADA_12_SVM,20,5000,2,0.58,0.8,0.681175454637056,0.4102564102564103,0.27586206896551724,0.6166666666666667,0.6900000000000002,"[[58 42]
 [ 4 16]]","[0.24336749999999996, 0.6404933808968793, 0.43846229851060636, 0.5009670706764555, 0.4998894026249658, 0.50001263362803, 0.4999985566592686, 0.5000001648933262, 0.4999999811618592, 0.5000000021521519, 0.49999999975412873, 0.5000000000280894, 0.499999999996791, 0.5000000000003665, 0.49999999999995814, 0.5000000000000048, 0.4999999999999995, 0.49999999999999994, 0.5, 0.5]","[0.5671525100131504, -0.28875309902353774, 0.12370254317857307, -0.0019341437647280308, 0.00022119475367588626, -2.5267256065269714e-05, 2.886681462809888e-06, -3.2978665244386366e-07, 3.767628167386633e-08, -4.304303820798679e-09, 4.917426463604226e-10, -5.617883936142346e-11, 6.417977260711915e-12, -7.329692408580656e-13, 8.37108160567298e-14, -9.547918011776438e-15, 9.992007221626399e-16, 1.1102230246251564e-16, 0.0, 0.0]"
0.2,ImADA1_WSVM,20,5000,2,0.96,0.35,0.5796550698475775,0.45161290322580644,0.6363636363636364,0.8583333333333333,0.655,"[[96  4]
 [13  7]]","[0.19399999999999995, 0.35276981913995553, 0.5222095689856341, 0.44489512729834985, 0.5273385284067259, 0.47028390494389694, 0.5267194029102436, 0.4829395538502017, 0.5156421257017667, 0.48564423260190615, 0.5131860650422239, 0.4878799010211813, 0.5111468557307618, 0.4897431383822919, 0.5094419002350352, 0.49130520765201324, 0.5080092227298492, 0.4926203973509467, 0.5068009596696411, 0.4937311514466204]","[0.7121127917216502, 0.30344311190600787, -0.04444838647660962, 0.11065923515955078, -0.05473164191393258, 0.059502313954412356, -0.053489761663526064, 0.03413414313941494, -0.03129446341227968, 0.028719428173291504, -0.026378246481265744, 0.024244947375492654, -0.022297405959294442, 0.020516601441547388, -0.018886045591777773, 0.01739133787062772, -0.01601981573148072, 0.01476027712446785, -0.013602758272796412, 0.012538354118348138]"
0.2,ImADA2_WSVM,20,5000,2,0.91,0.5,0.6745368781616021,0.5128205128205129,0.5263157894736842,0.8416666666666667,0.705,"[[91  9]
 [10 10]]","[0.2516059027777778, 0.4206891109935264, 0.44471631263155603, 0.4141211337551239, 0.5404965524777706, 0.4632544228021982, 0.5065766750530546, 0.4890873058708944, 0.5030728507365669, 0.49888605190903623, 0.4999013015971575, 0.5001083304814089, 0.499975060889017, 0.5000080556752542, 0.5000011651817557, 0.49999897293457823, 0.5000001970523394, 0.499999944836629, 0.4999999875120932, 0.500000009461165]","[0.5450328608301994, 0.15997258378339435, 0.11102127619683119, 0.17347726533834662, -0.08117090706404767, 0.07362389215240628, -0.013154108741276585, 0.021828854739254437, -0.006145778848544935, 0.0022278998680086435, 0.00019739680824890763, -0.00021666096620799052, 4.987822200741614e-05, -1.6111350509792694e-05, -2.3303635114787613e-06, 2.054130843586114e-06, -3.941046788895942e-07, 1.1032674200489065e-07, 2.4975813681814302e-08, -1.892232995016272e-08]"
0.2,ImADA_12_WSVM,20,5000,2,0.58,0.8,0.681175454637056,0.4102564102564103,0.27586206896551724,0.6166666666666667,0.6900000000000002,"[[58 42]
 [ 4 16]]","[0.24336749999999996, 0.632725138065021, 0.5412668537397715, 0.4932457096327222, 0.4998969037978973, 0.4995118239065205, 0.4809740022141225, 0.5197363763512416, 0.48645927227663954, 0.511603175041216, 0.48911497649836067, 0.5099214657514693, 0.49061104863430977, 0.5085806164902192, 0.4918763179953933, 0.5074323867239137, 0.49296214006081074, 0.5064443492285339, 0.4938970707305606, 0.5055919515735717]","[0.5671525100131504, -0.2719627982187286, -0.08272187854227492, 0.013509402514366463, 0.0002061924071275083, 0.0009763524971995656, 0.038070377395078056, -0.039493272697591744, 0.027088078921925628, -0.023210517237146604, 0.02177348717693685, -0.019845536449758925, 0.018780110288227018, -0.017162917984525156, 0.016248793878279905, -0.014865868440496534, 0.014076649577075991, -0.0128894122121673, 0.012206464748139068, -0.011184369475185588]"
0.2,WSVM,20,5000,3,0.94,0.35,0.5735852159879994,0.4242424242424242,0.5384615384615384,0.8416666666666667,0.6449999999999999,"[[94  6]
 [13  7]]",None,None
0.2,ADA_WSVM,20,5000,3,0.95,0.25,0.48733971724044817,0.3333333333333333,0.5,0.8333333333333334,0.6,"[[95  5]
 [15  5]]","[0.16458333333333336, 0.3538621799930554, 0.34743351916731946, 0.42522768546163975, 0.5000000000000002, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.8122567874197738, 0.30105265470866366, 0.31516984269334986, 0.15067461584636194, -4.440892098500628e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_SVM,20,5000,3,0.81,0.75,0.7794228634059948,0.5555555555555556,0.4411764705882353,0.8,0.78,"[[81 19]
 [ 5 15]]","[0.26561666666666683, 0.28987721865965405, 0.5224754276690128, 0.5005103129810838, 0.49953406702885356, 0.5004654991883066, 0.4995349337875822, 0.5004646340412303, 0.499535797327497, 0.5004637721040028, 0.49953665766649497, 0.5004629133587932, 0.49953751482234066, 0.5004620577879031, 0.49953836881266733, 0.500461205373764, 0.49953921965497855, 0.5004603560989372, 0.49954006736664847, 0.5004595099461124]","[0.5084884890741689, 0.4479902185768527, -0.04498116768632824, -0.0010206263165555606, 0.0009318662120291313, -0.0009309986455968151, 0.0009301326930692784, -0.0009292683499472348, 0.0009284056117483279, -0.0009275444740063843, 0.0009266849322719419, -0.0009258269821122881, 0.0009249706191111145, -0.0009241158388680385, 0.0009232626369991885, -0.0009224110091366697, 0.0009215609509288726, -0.0009207124580405373, 0.0009198655261518071, -0.0009190201509589739]"
0.2,ImADA2_SVM,20,5000,3,0.95,0.35,0.5766281297335397,0.4375,0.5833333333333334,0.85,0.65,"[[95  5]
 [13  7]]","[0.2516059027777778, 0.4830666480609101, 0.48592670772248464, 0.5022685164270642, 0.5019272112492736, 0.49968348505851534, 0.5000518470603325, 0.49999150349894816, 0.5000013922768666, 0.49999977185230043, 0.5000000373857207, 0.4999999938737385, 0.5000000010038879, 0.49999999983549664, 0.5000000000269565, 0.49999999999558264, 0.5000000000007242, 0.49999999999988115, 0.5000000000000193, 0.49999999999999667]","[0.5450328608301994, 0.033879660642167964, 0.028154020948463417, -0.0045370639856164695, -0.0038544415865535576, 0.000633029967526663, -0.00010369412103656846, 1.699300210528971e-05, -2.7845537331313487e-06, 4.5629539920389683e-07, -7.477144146696568e-08, 1.2252522957090266e-08, -2.00777572748717e-09, 3.290067106559449e-10, -5.3913096212519e-11, 8.834710740679093e-12, -1.448396957928077e-12, 2.376987495721895e-13, -3.8635761256956943e-14, 6.661338147750895e-15]"
0.2,ImADA_12_SVM,20,5000,3,0.56,0.95,0.7293833011524188,0.4578313253012048,0.30158730158730157,0.625,0.755,"[[56 44]
 [ 1 19]]","[0.4181236055555557, 0.298140048651716, 0.5666061699042892, 0.4981241436443009, 0.5001994784714514, 0.49997874106549034, 0.5000022650921716, 0.4999997586534837, 0.5000000257155042, 0.49999999726000866, 0.5000000002919466, 0.499999999968893, 0.5000000000033145, 0.49999999999964695, 0.5000000000000375, 0.4999999999999961, 0.5000000000000003, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001]","[0.16524047430653674, 0.42808527329643487, -0.13400881186710048, 0.0037517303137677887, -0.000398956964069701, 4.251786904498481e-05, -4.530184343245546e-06, 4.82693032698309e-07, -5.143100832165402e-08, 5.479982659818629e-09, -5.838931563884969e-10, 6.221401171625916e-11, -6.628919635475827e-12, 7.061018436611009e-13, -7.505107646466621e-14, 7.771561172376036e-15, -6.661338147750944e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16]"
0.2,ImADA1_WSVM,20,5000,3,0.94,0.35,0.5735852159879994,0.4242424242424242,0.5384615384615384,0.8416666666666667,0.6449999999999999,"[[94  6]
 [13  7]]","[0.26561666666666683, 0.28987721865965405, 0.4683766197150726, 0.4702577224237402, 0.47192759683790003, 0.4734199297350115, 0.4747616062913158, 0.47597434421113327, 0.49156128214215994, 0.49170134220561135, 0.4918368289320318, 0.4919679627207021, 0.49209495003276515, 0.492217984475893, 0.4923372477892163, 0.49245291073905495, 0.49256513393473034, 0.4926740685726617, 0.49277985711598943, 0.49288263391615555]","[0.5084884890741689, 0.4479902185768527, 0.06333129578890047, 0.05955486477756201, 0.056203912108450854, 0.05321030247406441, 0.050519723111827126, 0.04808834524444008, 0.01687903848996587, 0.016598839866458347, 0.016327792960465562, 0.016065456574780222, 0.015811417425693162, 0.015565287969667593, 0.01532670442996818, 0.015095325002108383, 0.014870828219494253, 0.014652911462816857, 0.014441289598665584, 0.014235693734466877]"
0.2,ImADA2_WSVM,20,5000,3,0.91,0.5,0.6745368781616021,0.5128205128205129,0.5263157894736842,0.8416666666666667,0.705,"[[91  9]
 [10 10]]","[0.2516059027777778, 0.4206891109935264, 0.44471631263155603, 0.4141211337551239, 0.5404965524777706, 0.4632544228021982, 0.5065766750530546, 0.4890873058708944, 0.5030728507365669, 0.49888605190903623, 0.4999013015971575, 0.5001083304814089, 0.499975060889017, 0.5000080556752542, 0.5000011651817557, 0.49999897293457823, 0.5000001970523394, 0.499999944836629, 0.4999999875120932, 0.500000009461165]","[0.5450328608301994, 0.15997258378339435, 0.11102127619683119, 0.17347726533834662, -0.08117090706404767, 0.07362389215240628, -0.013154108741276585, 0.021828854739254437, -0.006145778848544935, 0.0022278998680086435, 0.00019739680824890763, -0.00021666096620799052, 4.987822200741614e-05, -1.6111350509792694e-05, -2.3303635114787613e-06, 2.054130843586114e-06, -3.941046788895942e-07, 1.1032674200489065e-07, 2.4975813681814302e-08, -1.892232995016272e-08]"
0.2,ImADA_12_WSVM,20,5000,3,0.55,0.9,0.7035623639735145,0.4337349397590361,0.2857142857142857,0.6083333333333333,0.725,"[[55 45]
 [ 2 18]]","[0.4181236055555557, 0.298140048651716, 0.6457288668305927, 0.467263285774724, 0.49152855340343377, 0.5086034926648381, 0.5123370740544675, 0.4985686462890657, 0.5001636056371735, 0.49998126758704825, 0.5000021443912108, 0.4999997545155067, 0.5000000281023731, 0.4999999967829185, 0.5000000003682825, 0.49999999995784006, 0.5000000000048263, 0.49999999999944766, 0.5000000000000632, 0.4999999999999929]","[0.16524047430653674, 0.42808527329643487, -0.3001585860053626, 0.06556722632893847, 0.016944514690601053, -0.017208683848137764, -0.024679157257699865, 0.0028627152419589655, -0.0003272112860249413, 3.7464825920999147e-05, -4.288782421684051e-06, 4.909689865560944e-07, -5.620474618534018e-08, 6.434162938786057e-09, -7.365650317322123e-10, 8.431988440093633e-11, -9.652501020789207e-12, 1.1046719095008104e-12, -1.2634338020235877e-13, 1.4210854715201802e-14]"
0.2,WSVM,20,5000,4,0.94,0.35,0.5735852159879994,0.4242424242424242,0.5384615384615384,0.8416666666666667,0.6449999999999999,"[[94  6]
 [13  7]]",None,None
0.2,ADA_WSVM,20,5000,4,0.95,0.25,0.48733971724044817,0.3333333333333333,0.5,0.8333333333333334,0.6,"[[95  5]
 [15  5]]","[0.16458333333333336, 0.3538621799930554, 0.34743351916731946, 0.42522768546163975, 0.5000000000000002, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.8122567874197738, 0.30105265470866366, 0.31516984269334986, 0.15067461584636194, -4.440892098500628e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_SVM,20,5000,4,0.85,0.55,0.6837397165588672,0.47826086956521735,0.4230769230769231,0.8,0.7,"[[85 15]
 [ 9 11]]","[0.27228, 0.3033027133589763, 0.44662167108651324, 0.5297343778474527, 0.4919794840629146, 0.4845005849730993, 0.479233044389585, 0.5339297869952103, 0.5006614702422199, 0.49999999999999983, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5, 0.5, 0.5, 0.5]","[0.49154270512442594, 0.4158098233320456, 0.10716502193040794, -0.05953900923138825, 0.01604240795108197, 0.031008764991541052, 0.0415578188807548, -0.06796402541383953, -0.0013229412562314523, 4.440892098500624e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_SVM,20,5000,4,0.95,0.35,0.5766281297335397,0.4375,0.5833333333333334,0.85,0.65,"[[95  5]
 [13  7]]","[0.2516059027777778, 0.4830666480609101, 0.48592670772248464, 0.5022685164270642, 0.5019272112492736, 0.49968348505851534, 0.5000518470603325, 0.49999150349894816, 0.5000013922768666, 0.49999977185230043, 0.5000000373857207, 0.4999999938737385, 0.5000000010038879, 0.49999999983549664, 0.5000000000269565, 0.49999999999558264, 0.5000000000007242, 0.49999999999988115, 0.5000000000000193, 0.49999999999999667]","[0.5450328608301994, 0.033879660642167964, 0.028154020948463417, -0.0045370639856164695, -0.0038544415865535576, 0.000633029967526663, -0.00010369412103656846, 1.699300210528971e-05, -2.7845537331313487e-06, 4.5629539920389683e-07, -7.477144146696568e-08, 1.2252522957090266e-08, -2.00777572748717e-09, 3.290067106559449e-10, -5.3913096212519e-11, 8.834710740679093e-12, -1.448396957928077e-12, 2.376987495721895e-13, -3.8635761256956943e-14, 6.661338147750895e-15]"
0.2,ImADA_12_SVM,20,5000,4,0.55,0.95,0.722841614740048,0.45238095238095244,0.296875,0.6166666666666667,0.75,"[[55 45]
 [ 1 19]]","[0.4247737260000001, 0.4566881765328584, 0.3279892843231741, 0.5855972309200244, 0.5093930154505237, 0.4989426309911942, 0.5001176989525635, 0.4999868821390159, 0.5000014618162862, 0.499999837096908, 0.500000018153698, 0.4999999979769765, 0.500000000225443, 0.4999999999748768, 0.5000000000027998, 0.499999999999688, 0.5000000000000346, 0.49999999999999617, 0.5000000000000004, 0.5000000000000002]","[0.1516034328281133, 0.08684129234834533, 0.3586466741198082, -0.17289693047499932, -0.01878824132621757, 0.0021147411700719277, -0.00023539790947503113, 2.623572197427177e-05, -2.9236325724860964e-06, 3.258061840192914e-07, -3.630739596455578e-08, 4.046047036581921e-09, -4.50885995410116e-10, 5.0246473645960624e-11, -5.599520847030794e-12, 6.239453398389486e-13, -6.927791673661456e-14, 7.660538869913522e-15, -8.88178419700126e-16, -4.440892098500628e-16]"
0.2,ImADA1_WSVM,20,5000,4,0.85,0.55,0.6837397165588672,0.47826086956521735,0.4230769230769231,0.8,0.7,"[[85 15]
 [ 9 11]]","[0.27228, 0.3033027133589763, 0.4649479343720031, 0.5176748203142625, 0.46995293668034077, 0.4840778680959936, 0.5115101319981309, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.49154270512442594, 0.4158098233320456, 0.07021931543288945, -0.03536437594741495, 0.06016662317626201, 0.03185503432959451, -0.02302433168546861, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_WSVM,20,5000,4,0.91,0.5,0.6745368781616021,0.5128205128205129,0.5263157894736842,0.8416666666666667,0.705,"[[91  9]
 [10 10]]","[0.2516059027777778, 0.4206891109935264, 0.44471631263155603, 0.4141211337551239, 0.5404965524777706, 0.4632544228021982, 0.5065766750530546, 0.4890873058708944, 0.5030728507365669, 0.49888605190903623, 0.4999013015971575, 0.5001083304814089, 0.499975060889017, 0.5000080556752542, 0.5000011651817557, 0.49999897293457823, 0.5000001970523394, 0.499999944836629, 0.4999999875120932, 0.500000009461165]","[0.5450328608301994, 0.15997258378339435, 0.11102127619683119, 0.17347726533834662, -0.08117090706404767, 0.07362389215240628, -0.013154108741276585, 0.021828854739254437, -0.006145778848544935, 0.0022278998680086435, 0.00019739680824890763, -0.00021666096620799052, 4.987822200741614e-05, -1.6111350509792694e-05, -2.3303635114787613e-06, 2.054130843586114e-06, -3.941046788895942e-07, 1.1032674200489065e-07, 2.4975813681814302e-08, -1.892232995016272e-08]"
0.2,ImADA_12_WSVM,20,5000,4,0.6,0.95,0.7549834435270749,0.48101265822784806,0.3220338983050847,0.6583333333333333,0.7749999999999999,"[[60 40]
 [ 1 19]]","[0.4247737260000001, 0.31359666791142393, 0.5972814841478706, 0.4531047491194756, 0.538644877097805, 0.4781497825853745, 0.5083675429953949, 0.4964925575777718, 0.5029530284415643, 0.49720141596989464, 0.5027251314565699, 0.497372282014249, 0.5025636452672417, 0.49752744362911855, 0.50241250395917, 0.4976731669823892, 0.5022704803376066, 0.497810116562046, 0.5021369848251668, 0.49793885207058863]","[0.1516034328281133, 0.3916788697330068, -0.1970753269684777, 0.09406697679798376, -0.07744421027197175, 0.04372828539649182, -0.01673664854673789, 0.007014999912096538, -0.005906125555289149, 0.005597226511211397, -0.005450316881453021, 0.00525548435666299, -0.005127335465824134, 0.004945153051847443, -0.004825045362052652, 0.004653699629864327, -0.004540991887625897, 0.0043797948809822, -0.004273995674558684, 0.004122319209562644]"
0.2,WSVM,20,5000,5,0.94,0.35,0.5735852159879994,0.4242424242424242,0.5384615384615384,0.8416666666666667,0.6449999999999999,"[[94  6]
 [13  7]]",None,None
0.2,ADA_WSVM,20,5000,5,0.95,0.25,0.48733971724044817,0.3333333333333333,0.5,0.8333333333333334,0.6,"[[95  5]
 [15  5]]","[0.16458333333333336, 0.3538621799930554, 0.34743351916731946, 0.42522768546163975, 0.5000000000000002, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.8122567874197738, 0.30105265470866366, 0.31516984269334986, 0.15067461584636194, -4.440892098500628e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_SVM,20,5000,5,0.85,0.55,0.6837397165588672,0.47826086956521735,0.4230769230769231,0.8,0.7,"[[85 15]
 [ 9 11]]","[0.2582146666666667, 0.3247146502631398, 0.4380159713940681, 0.5165453180575472, 0.4872258385027205, 0.5010518663912472, 0.5033305996026405, 0.5111706325829495, 0.4938254675668921, 0.4999126975131116, 0.4999999999999999, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994]","[0.5276343064114111, 0.3660942722107786, 0.12460902827877861, -0.03310272203053344, 0.025553883779102168, -0.0021037358859935323, -0.006661297730537074, -0.022344983360568622, 0.012349692665333735, 0.0001746049755511459, 2.2204460492503126e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16]"
